n,user_id,timezone,-,sex,age,height
6741,843297ec6d72dfc2cb65f73a9a8710032f93a845,UTC,-,Female,24,173
6742,c17a793cf31f0301c4f88d8eb6465f2af680aa28,PDT,-,Female,65,158
6743,a8a53b5e74c381fb6e467813dfc4e4a5e80e6826,PDT,-,Female,46,159
6744,9795bf84bdb34c90ceefd6bf136f1d15434c0496,PDT,-,Female,23,177
6745,eec093eccae61ea6932476272751fce8fe1245fc,PDT,-,Female,55,169
6746,34868bb8d84c16c4638456814f22bb2e5f14535f,UTC,-,Male,50,179
6747,c4390a357d36fa6a6d244db593a1ad1555461731,PDT,-,Male,31,192
6748,f71579aac48ab5432d99d7be5a813ad12d04fb45,UTC,-,Male,68,164
6749,f061b2a277902402217d28de103aab4174a33528,PDT,-,Female,42,171
6750,f279304340c7bd859d22f80354e175767b659078,UTC,-,Female,49,161
6751,8b468c224d473bebac13394e9c18020e18d10895,UTC,-,Female,22,160
6752,9a3666199e8451ed228f7d81b04ea3cb73e5b581,UTC,-,Male,31,172
6753,856bdd2aa3c7f5b17fe6f1dfaec948c516038670,UTC,-,Female,28,169
6754,9b668210e2807bcff77a3615fd87268687f952a0,PDT,-,Female,55,166
6755,e8d7629a49d135e6f7aa07a73cb3cd54759492e2,PDT,-,Male,29,189
6756,cc5de1705ae2b7a4179f7cf7d9be2743f0b5f1a2,UTC,-,Female,60,175
6757,79086edf4896425fc50c39a45eb44c2b4816c49f,UTC,-,Female,62,169
6758,7cc680ee043f04d1734c88234d7f05a9030795ff,UTC,-,Female,25,170
6759,2bf2b4ccb58cbeea35c141c5003868251d4e3dab,UTC,-,Male,41,181
6760,6bc54f6e94d014f72f6036b8d9d8bba2f6775006,UTC,-,Male,62,182
6761,336e4a49eff071e61d9f48154c11e4f9c81e214b,UTC,-,Female,52,171
6762,7d36c94e9833ea604f274029a3feff03699259be,UTC,-,Female,26,162
6763,352896275d138248707a2d57725d9bc63890773f,UTC,-,Female,52,164
6764,adb2b66f489d38d7bbb22fe078ed67ceeedef6fe,PDT,-,Male,47,179
6765,a34a96d0320d4dbd75f1dae754fc21860314a03e,UTC,-,Female,58,182
6766,d55c8351ca2973e42f6b0cd6b3241c6ad9671461,UTC,-,Female,29,172
6767,8ee37b799791e246b9a3feff9759d5785d015154,PDT,-,Female,26,171
6768,55f105d8e4cf633051299bd1a319ace15f748c94,UTC,-,Male,56,182
6769,a68c8f983e323bcf6ee54776519b90fcd5618659,UTC,-,Female,52,162
6770,63d5cd6fc83c3764767803c151b0aca11fb9d6a5,PDT,-,Female,55,162
6771,98ed33bcf0dc5198c387a49295aa59d0b163c45c,UTC,-,Male,68,185
6772,d69a6da6b811f7d048b9758ae31005c8d0e5c6d4,PDT,-,Male,36,177
6773,b162a7831ddfb32c7952b1a0ba33e66f411e46cb,UTC,-,Male,41,184
6774,b09d2144541fb19876194762cef047db923ed9d9,UTC,-,Male,32,167
6775,48fd495759186f5b52ea294b3b6396fb441f65c0,UTC,-,Male,45,179
6776,f17057149333fbcc3fa7d34859ab23479b9de82f,UTC,-,Female,45,174
6777,61cccc5fbe80b1fa5d0447c68ea13eefa107a6a1,PDT,-,Female,50,156
6778,a16db0feb6c2f9a999ddea61d1e4833e7ad3be9a,PDT,-,Female,44,176
6779,408a713e48b6b61e76eb85e39e9b4ebe45ca7f84,PDT,-,Male,35,177
6780,d31f8699403fca99928899fad608d965283cd41e,UTC,-,Female,28,164
6781,99271bbd6a2833d734ba9f2ee5162a5653619603,PDT,-,Female,56,159
6782,c3776ad1cd5dceadde6dd463b767aebc7f493321,PDT,-,Male,54,169
6783,6046d375c4a2322686d68374ef32ef29c0838ba7,UTC,-,Female,53,167
6784,f36f939d9fa414af13e39b8d101196eeecc8d54c,PDT,-,Male,32,181
6785,ee057f61a50209fc460ae8c96d3733e1a3079566,UTC,-,Male,49,174
6786,e4ec2d81c0084d8b2795839e698f336cd871d090,UTC,-,Male,52,174
6787,814d6e62d4bbc00afa953cff87b4db72183b133c,PDT,-,Female,45,161
6788,eb3d9b0756ce5a52fe006aa381a19e672e6b42e8,UTC,-,Male,37,182
6789,478f1c93f8d1ff29fe02e727eb5a75db769e4b13,PDT,-,Female,52,156
6790,23c9132efd41ac8011e6828144ec9b052ff7ed06,UTC,-,Female,24,159
6791,3792afd5d7b2bb88bcac4c8cf470041e4dceb746,UTC,-,Male,24,187
6792,df8ed90e1ed8fdf576d851fd08229013dba66d23,PDT,-,Female,40,151
6793,f16f45876dc4aa6e915373e68f82d6b4ffe5720f,UTC,-,Male,22,184
6794,1b9bb616f4ab52531b6d149f46bad2eaa2783eb6,UTC,-,Male,56,177
6795,431229939f8e558183c266858c743cbcd31195a7,UTC,-,Male,52,171
6796,231d0657ea600a94b986d84a66515c7bcecb7c02,UTC,-,Male,40,173
6797,c55fc26466600e88b518dc61a4cbde974947630a,PDT,-,Male,33,177
6798,7d88a10082827f0cfdcedd37402ec4599779406d,PDT,-,Male,46,176
6799,5c6c396f8b4b86bfae22a4a47ea19592214ccd84,PDT,-,Male,42,172
6800,87e1d401d2b6c65c406cfb982085eb63b981934b,UTC,-,Female,55,162
6801,5e289ecfb117cbcce819a799aeef0b07fbb0eb49,UTC,-,Male,57,164
6802,540441855a4885c8719447359ec94431ecf177e3,PDT,-,Male,38,182
6803,78a022995d69ff9585d563ec4857d4f6d976607b,UTC,-,Male,38,179
6804,aa80f650f56a35afc0e5ae79e77003dc79b95539,UTC,-,Male,61,184
6805,d9abc60eebfdcf852eb311a2364c2318fc1d9e18,UTC,-,Male,48,174
6806,c9b9fc2957fff92de43499a54ad7f8d8606e2038,UTC,-,Male,41,177
6807,13d9e4d3f46cd77c9909050282d5a94fe0000d64,PDT,-,Male,39,172
6808,df7356adc09f779fe764ee92029b68c5eed557e4,UTC,-,Female,43,167
6809,b9c1a690470482c04d02eb3018308c2093bed32a,PDT,-,Male,28,192
6810,1bf7cf53888aa1ab9dffafee837bdb33d9cf9848,PDT,-,Male,54,189
6811,12ab75a0569025702aa392f38c05bc4ed06c76c9,PDT,-,Female,13,174
6812,28711ee61a6d3544127cfcd8b319be1667d8fa13,UTC,-,Female,31,164
6813,733eb517d71f4326981d2ae0d4ed369bd1b17579,PDT,-,Male,34,179
6814,ef69527a9491f18ba3e67fd9f36e520482830385,UTC,-,Male,52,175
6815,a03e3063356e2ff2231e898793dfa96c6c46eef1,UTC,-,Male,32,176
6816,eba49ebfda1b7dc04af18a881cefc3bc242a5454,UTC,-,Male,58,171
6817,c230ffb5be00a900fc76f3e7dcc0d6b050c5f9ff,UTC,-,Male,29,187
6818,baa7cb21de7b896a1b37dec4f637340d463025bd,PDT,-,Male,45,187
6819,e978c74e1f099d1e3fd343772c657257384abdb4,UTC,-,Male,57,181
6820,10d0b41ecfda74ca55f88862deef4ef937d63457,PDT,-,Female,47,161
6821,6ec58f68e09da7afebf9621f62cfb1fadf6b7ad6,UTC,-,Female,30,156
6822,a44a72d370c149611e750b3412d733566a9228c3,PDT,-,Male,58,176
6823,95cf14a61cc202ead4803ee7bfb3fc698d51a91d,UTC,-,Male,40,174
6824,587c3070779faccac1315db681fbf592ecc4320e,PDT,-,Male,61,171
6825,cf471801236d36a03f438a83f3087c4d1ec58266,UTC,-,Female,45,167
6826,d6524fbd7f72d6e7cb3ca4369c89941f722c1fee,UTC,-,Female,18,167
6827,50687d42f9f3db3e5875879ea6db4bbdb61c6d75,UTC,-,Female,46,166
6828,25495ba0b44865c5b1ecc92dd2e00e033233708f,UTC,-,Female,33,179
6829,ebce84dd3d5f95bc1ca140f112c9571dc7ce6aa5,UTC,-,Female,51,161
6830,9022ed42e1282273bd9510606c6059e065ca7258,UTC,-,Male,32,172
6831,f8f1d96643c4255453b824353351a23c896a8342,UTC,-,Male,61,174
6832,e0d78a44b07ba81f677dbb0ace962d0258e71a6f,UTC,-,Female,74,171
6833,4a80afcaf98a97ff1186e4edb3d5dc19f6098b63,PDT,-,Male,47,176
6834,81fee420180a07daf6768966c252adb7a824783b,PDT,-,Female,31,174
6835,4bad4a606069463b8efd8de6985c6ce985e0cc9a,PDT,-,Male,37,184
6836,aa9ef36e6f08a23131a8401315ccaf506e185861,PDT,-,Male,69,173
6837,d6db20aa1964c8e236565193cf5ee4b9c84cb114,PDT,-,Female,31,164
6838,401d3077b58c8dce3eb431aaf220b5f3b3373d5d,PDT,-,Male,32,183
6839,6ef5b49ca1a1abb03fa1d965b3bf796ec1eb1933,PDT,-,Male,58,177
6840,d2e1ea3d4be55c2a10f75167b1fc36cd1ff431fc,UTC,-,Female,48,165
6841,75c17d7d734cfd7fbe6e9115e13fb4ae724ebcec,PDT,-,Female,48,166
6842,52b5b1e58747e42a1c0c318461637f96eaab8d44,PDT,-,Male,34,179
6843,c1ec9b56760a0f325d462d7a4bce6f781a920b35,UTC,-,Male,50,177
6844,47989d53548cdb5dd215e57e464914e5effdbbb1,PDT,-,Female,28,176
6845,bdb00a296c8437d2413137c2f4cb5ae75d3d6887,UTC,-,Male,34,170
6846,ae58d1024f391572bf2fd20fa9d669148fdebbf7,UTC,-,Male,47,182
6847,7b39d5afb9b798c4fa6a39dae9303f63bd2da21a,UTC,-,Male,49,178
6848,ae5a661994e5d01aec00723a2591d6a16735b2e1,UTC,-,Male,32,188
6849,bdc61de4370502113f4c51b8294973e7424178ba,UTC,-,Male,32,171
6850,ad950ffcd7b6586f563c7801765519731611dacb,PDT,-,Female,49,166
6851,a882df06ec708e69ba3a6709f3f7c25d1439993a,UTC,-,Male,32,175
6852,4ef5dab7d1ef0d8a22993b25e9d5d83d2b2688db,PDT,-,Male,21,177
6853,ace8eb88a9df8a671fca6335a3dec394d3c86466,UTC,-,Female,33,171
6854,ad7cd43a198352848c042be817cad79b1ec7ef59,UTC,-,Male,39,153
6855,b246c45f3801068341f24027ee6df5526c837b59,PDT,-,Male,28,179
6856,190f449a5257d0f725cf5c31fcda0bbe6e3b98cf,PDT,-,Male,33,189
6857,c47bee5a9edf2e6b1737c3cca0a8c18747b65f01,PDT,-,Female,38,158
6858,603e70043115b99497d7b7ab2760695420667cb5,UTC,-,Female,26,173
6859,e910579d67fe86f2d2d86396f11c9f2e29152417,UTC,-,Female,37,159
6860,b21a3eae8b1a380a7cdaeec72ddc9870c454addb,UTC,-,Female,29,3
6861,60eb1011c751d451b11f85b6702f2f9670f5454e,PDT,-,Male,64,164
6862,72df5389ff83b38e6604ec488616a8bf9859dff9,PDT,-,Female,28,174
6863,2ebed8739f7de86ad0b0247a8e90500da66d7d40,UTC,-,Female,49,169
6864,36e1144a8092f1b51cf7de7759443b50725252ac,UTC,-,Female,38,171
6865,9adb6cb240848b09f7daa70c51b6345161f7459c,UTC,-,Female,46,174
6866,426e85cb58f17c42d22f0a3152994043cd2dd687,UTC,-,Male,22,185
6867,57b8e6711e2799036a7d89804bdb05bb3d9f18f9,UTC,-,Female,61,161
6868,d4aa4e52b3c4a66546f54db963a92333d61b7d1a,PDT,-,Male,53,192
6869,29e2af0355f290e2200ae3cd6e7ccd35eaecf535,PDT,-,Female,26,167
6870,c76f6e3ec85a0b9866ca3f76f022db997cc0d559,UTC,-,Male,35,182
6871,9d1fe8496e5b52fad99ea6f52d0537dcb06c5994,UTC,-,Female,33,157
6872,e677d03ee79d1078c83812e535068a747d6fd7b1,PDT,-,Female,14,166
6873,3b4273b753d3e83c79a797f92ad11924ca3f0bcb,PDT,-,Female,49,164
6874,1cf8be568f99203b6490b41d4d8c244ce5d0fe12,UTC,-,Female,32,169
6875,9c9cf456385ddd6536526b3c4cb0e814d316140b,UTC,-,Male,38,181
6876,3aaedeea884d353d9efedd14c6926b60d9e1e842,UTC,-,Female,32,177
6877,c9da430496a62576f85b51175752e7d9317aecd7,UTC,-,Male,32,179
6878,8db826387a599c6eea4726b3aba0ad261eab6e7a,UTC,-,Female,43,150
6879,fba0204bce58386b7605249b38555da5ee58a0f6,PDT,-,Female,37,171
6880,440ed9d3708f3a42fc5fc4bd9b9c546495989a97,UTC,-,Female,30,158
6881,4f7fcecd3c3fe6232a8d5de8618099eec82caaae,UTC,-,Female,57,163
6882,f1d0fa1d6e51d07d9ddfd9a8d552ff083b15e9b5,PDT,-,Male,28,187
6883,ded97160a3b88c7db2086e48971c91e535c86a7f,UTC,-,Male,32,169
6884,487bd3b7d17058c2d3447d89ef917589ef644c56,UTC,-,Male,45,180
6885,defedbeabbce14cbd01f693a3f5b5b3bc93ffa41,UTC,-,Female,25,156
6886,3ec8a64bac2e9aabc3c5b0033bc53c988986c35e,UTC,-,Female,28,159
6887,b29d8e85a7f829decebfe07cbb44c4f62afa58e4,UTC,-,Female,29,164
6888,7c68510479e02f82dceb900749e5a1aac624b51d,UTC,-,Male,15,179
6889,39f02b3396dd110b2f8baaa0496606c973b5090f,PDT,-,Female,37,171
6890,78bb57acca36a10777ca7be2585d5b503be758e7,UTC,-,Male,27,175
6891,881f57c077e5f5bce9e11925a06b977b147fb5e8,UTC,-,Female,18,168
6892,3d9b7f6d4504be90e92d1a1aeb07b578b3b9558f,UTC,-,Male,56,163
6893,cd56e04b41be13714997ef8282ae341d092fdd5c,PDT,-,Male,65,171
6894,e4812be5d6195452d5d4a86227d1fbaa81c31fa8,UTC,-,Male,47,180
6895,beaa36be1c2554722028d3f1274de5d8d699d62f,UTC,-,Male,34,182
6896,69f88dd3212ac776bdfd19e01455c5e884f268fd,UTC,-,Male,32,192
6897,daebcc6a465305bd832a5a2df8456c054516e25a,UTC,-,Male,43,181
6898,fdb44ba552491e6b36da8912dd430026ebab05c7,UTC,-,Male,30,189
6899,5d7985efc59d2d27f25f56575c825b969af1c503,UTC,-,Male,32,187
6900,7d473e1071720e023d2302b2a8a0f43e1adeec77,UTC,-,Male,48,172
6901,f776ee822628f8fb539bcaef104c1128bdb03154,UTC,-,Female,63,151
6902,9796010d3d8236e13e8816faa770feca25372aa7,UTC,-,Female,43,159
6903,b22b03a65de4d7b8ce39e1805ff0d9b0186a033b,UTC,-,Male,11,145
6904,a1edbd2d1779127751882e6a13e8a3e88e11be87,UTC,-,Male,29,183
6905,534763c577b55b00ea56745be76f1fc9fbbaa38f,UTC,-,Male,27,182
6906,58131eeda77a80e6a14edcdaa265b92b42ac3a2c,UTC,-,Male,54,181
6907,69f39e1cb0f58eeaa284a69c3519f8c1e948dc28,UTC,-,Female,41,169
6908,f20276d48e7e4ad69120491e2b930b657d3a73ef,UTC,-,Male,40,179
6909,40d28163a1530aa98d0145b4bbffc9f08f3307e3,UTC,-,Female,25,149
6910,51bd03d835996b3c75fbc384c2a63bb49b18b811,UTC,-,Male,46,175
6911,379ca1ae6ea6bbfb885a4532ae5275dea8f3c597,PDT,-,Male,41,184
6912,3e1632fef07050bb3e762cc3ff3b54621175ec56,UTC,-,Female,37,164
6913,6966b51a797ea7b7a0a3f892a5f27299e785f2a8,UTC,-,Female,33,170
6914,778e076f6dd58458cc0d96626907eeee1b206b84,UTC,-,Female,28,175
6915,dafad5a8b55808fb4c877778255e42aebe0f541b,UTC,-,Female,36,164
6916,6a7444b8467ac5779d6f98ae0c60a5b4b63ebfb3,UTC,-,Male,61,184
6917,ef1fe15df7398b9284e09e17f4b4c8f3077acc97,UTC,-,Male,60,166
6918,cb9cb4dbb28c0136c7d6db762547637216e55fab,PDT,-,Male,29,187
6919,fe913c78bb8462f76948cd68d5ec549d4e949499,UTC,-,Male,40,174
6920,b4bdb0f8caec78154ef21914c589e8b31b1991d3,UTC,-,Female,28,159
6921,e4f5d6f869d5677ac316655fe6d9354b6d1b09b5,PDT,-,Female,33,172
6922,e18347f74f9a1965b47205c21baaecad54ae1516,UTC,-,Female,36,164
6923,b5fd330b71f573976ecaa4b139a3b3bf1b173bb5,UTC,-,Female,37,150
6924,4ebeccade5d762989f93e2b53544697e43fecade,UTC,-,Female,50,166
6925,46daf658750714232d66d989507f63829c945835,UTC,-,Female,60,163
6926,9af498e3ce638ea6dda496e7f1ce632b36b5aa23,PDT,-,Male,68,172
6927,da2e6e53b72367861667f435cc576f68cd97a3bb,PDT,-,Female,57,180
6928,edd91a615e7fe684e2d0c6a3ac2ebf2a3dfd2d28,PDT,-,Female,23,161
6929,ac39f4af8d0628b7c6e008975bad318616fd736c,UTC,-,Male,32,171
6930,706f04731cd1592b34deeb542b56a15fa32fbc8c,UTC,-,Female,24,181
6931,d243acfbfa189d8e16977e91aa2493a49470e8cb,UTC,-,Female,37,174
6932,339a7a1fedf6091ac03b7d7378911b47028eb859,UTC,-,Male,43,61
6933,8b946c375c51293ac0bdbb0da932cc7e7a68131a,UTC,-,Male,61,184
6934,d4f5b3574887cbd5f5b13e30b63aa45f723366f0,UTC,-,Female,31,156
6935,8234d13cbd637115d9a06066dd324ecba8f04eea,UTC,-,Male,31,164
6936,adc41086a98f0d78973cd2587d4c33d048295bed,PDT,-,Female,33,169
6937,deae7effdd611a01ecada142c55a6b40550a213c,PDT,-,Male,64,190
6938,2b65081b8142b79e4f914e51c72cf1ff9e2aee0a,UTC,-,Male,42,194
6939,a7569ed782db2cd9b2265d1c87f8289032f92fe0,UTC,-,Female,47,166
6940,f213d14c413ec98612c52fbae134edce6bd9d96e,UTC,-,Female,36,164
6941,7927717b808dee3ce581f6a2661e9923ddd6f05d,UTC,-,Female,30,167
6942,ed4db7731e986296b36618c64289a420765b4197,PDT,-,Male,36,179
6943,e19e49833090ecf0a9eb045784a534cab3695a1a,PDT,-,Male,32,184
6944,834e4d28a57c6c379a377d66af5a00412817b1c3,UTC,-,Male,23,179
6945,981931c1b791ec289fe4f5aac3b45ca464f8af34,PDT,-,Male,49,177
6946,ea3cde871db7c27e107e9a3fa25a68625aad31e8,PDT,-,Female,41,156
6947,582fd203b5a727ad198a81dc5ea44aae1a16764d,UTC,-,Male,40,180
6948,cdafcfed801f1624b4e7eb9434ed20be9a288074,UTC,-,Male,35,181
6949,ea90e655d81dc697449fd87739608f1be7557bff,UTC,-,Female,43,159
6950,9d2940305992502ce847b5eefb1e6329ceb69855,UTC,-,Female,9,174
6951,98314b75c4f6ffbf63642a6dc31385056c2e3d15,PDT,-,Female,22,169
6952,a6df14927ba06230afd18d359476312c1e86c1b1,PDT,-,Male,65,179
6953,3eb3df18533dd0b659610caa86e1235d773a41e0,PDT,-,Female,53,165
6954,ab3487436081d0a2d4b4d71f193aebc48c8c82c3,UTC,-,Male,43,171
6955,502e28aa2d3bbcc0c6399792b65d6d409bd52944,UTC,-,Female,49,161
6956,315e571f2ebd73f37be0102e6f65e20ce4e730f8,PDT,-,Male,29,167
6957,ffe5cffa14bc3bc744fdda3d9cd2e8ea9de54b28,UTC,-,Female,22,163
6958,c56b6315c9e3d091af97e94406551e862d6bbda3,UTC,-,Female,34,158
6959,36e19f992f26e459aaba46c0be8cce7525955a61,UTC,-,Male,55,168
6960,382357a5407cf3c66d9b4b769f86331ffe226a14,UTC,-,Male,49,167
6961,2058465cc54990e63827d1c9e98161364ad66103,UTC,-,Female,29,167
6962,f785775a128db4305374003250dfc235e04ee640,UTC,-,Male,69,187
6963,6e40718415310286b5d6bba8e82313487504482f,PDT,-,Female,58,164
6964,23215b0b3f228f02576c8f8be8e8db2ff7f24177,PDT,-,Male,26,184
6965,911f24c4c2dc4f2983a76a096236a801ef843a80,PDT,-,Male,38,172
6966,e4254d5589f30e972d056ead410da70b517551c5,UTC,-,Female,43,161
6967,e3168c981424268812da5527aecd9cf43393699d,UTC,-,Male,55,169
6968,9dc3753d36785d5c5ce1010134ac2274b91171b3,UTC,-,Male,41,181
6969,4d62a78e1bdfa4158f698c65a13777c6383abee4,PDT,-,Male,30,192
6970,d592a4f85e5494de5f35980c53c4168ef7acb328,UTC,-,Male,54,180
6971,fe55a6a7e072e99c328c5e044f2b34de1816fca2,UTC,-,Male,56,179
6972,56ed816d64f0c5dc8a46236b62e81baaa2cc7428,UTC,-,Female,39,161
6973,8662403b3a6a99a4e6b4df16b386de585af9e235,UTC,-,Male,32,172
6974,3133c91754d74bb96426813cc9d26713566176ec,PDT,-,Female,31,147
6975,e01c5f05653b5ff9cf048c9b47c67a591604f8ed,UTC,-,Male,64,181
6976,ac0446a5b24066e934cec63ddb9511bee17e73c2,UTC,-,Female,71,166
6977,2184f10bb6f44e5caa741d431d8adaa9fe44d81a,PDT,-,Male,32,176
6978,c9ab9f214c0921aa8c5360a6567771b19e08cba7,UTC,-,Male,42,180
6979,d2e8e6a95d556d568d255673e4e9f3b8d552b489,UTC,-,Female,55,162
6980,66eb3da1ba0291aafd6a31614a3e51a0f3ffea45,UTC,-,Male,49,181
6981,5ee41959ef99e7f57f7e1af44782056ed3c6f33d,UTC,-,Male,25,190
6982,3d2c317dd6700729b877bf5038fdfebaaceadfb6,PDT,-,Male,47,179
6983,d67a9bb5180e7eaa99d0534ade389ec7fda1ec67,PDT,-,Female,46,164
6984,8eab168f690750a94f9f75769fa5a915c7384a53,UTC,-,Female,25,167
6985,662549035353050f5bc18883b625f54d6a7f0a59,PDT,-,Female,54,158
6986,c2ced7aede7df5d2ffd6fcd2078afb8d80279ca5,UTC,-,Female,53,151
6987,25b3e6ab95a65aac9916f1c757aa4e93609f9c3a,PDT,-,Female,49,153
6988,15f556159f66b15750a6e28a9fa7344f71c9e0ee,PDT,-,Female,66,162
6989,b57a82c03a8c61d0a85469fd49d182b8ed5576c0,UTC,-,Male,29,189
6990,8d220078970a63b4c7d23312e566eaae92a35e92,PDT,-,Male,34,174
6991,8b936dcc4cc742d3ebec2bdbe2e0ca136d9c70fe,PDT,-,Male,27,187
6992,eb75f73f35ce6d8f6b84ba292991936759c10d6c,UTC,-,Male,55,180
6993,5a0d912dccca31c9bf3f64957975cb242b73b571,PDT,-,Female,46,171
6994,cb19628a73613ce84b40ec1774d7de4223c77f29,PDT,-,Female,24,164
6995,7d5b61364219a41f4626eb80aaeb15e29bd45af9,UTC,-,Female,24,164
6996,f9d9316b48172c20df12a28713f94f85306ea247,UTC,-,Male,51,183
6997,c2cb80d6bc8f1c6a257399e7a0464f2cde8317de,UTC,-,Female,38,156
6998,716b6785d3705c64a18989ad5da25b52248bb2a5,PDT,-,Female,35,169
6999,99afe22ded0cf6cf4ab6708d943f09342a749f3f,UTC,-,Female,42,153
7000,39a60a10685f3e9c18665ff67eecbe426f865c3e,UTC,-,Male,56,165
7001,97b3c6dbb322939bea744aface224c611f7c7abf,UTC,-,Male,38,181
7002,ff54eb34ff311f39d7c78e9defb351aabf492c43,UTC,-,Female,27,153
7003,587b4765e4a62982684ca75233d200e4f1f43231,PDT,-,Female,51,172
7004,4cec4257d356cf33ef7cc53685d0c0ea55d8eafe,PDT,-,Female,23,156
7005,a1340e84925c40195772d03ed77b330aeb34f4e6,UTC,-,Male,70,171
7006,cbaafc481739098887091013283cef8cecfe52a5,UTC,-,Female,26,158
7007,50be6f288bd4b2dcf462b79a2641e95eeb1575df,PDT,-,Female,24,172
7008,378736a8a2fdc0b99d372a7db6f73253c312dfbd,UTC,-,Male,27,189
7009,4ff8dc69ad89535dd3c8be1f597cb786543ba412,UTC,-,Female,23,170
7010,2e0fefe58a2b493fc330a2b797589877f14ecafc,PDT,-,Male,36,184
7011,540e3b58ee12d7a35f6cbbdd7a6c93846d6ad274,UTC,-,Female,28,173
7012,cd23666e8335aabcb6964875a8cc62038c95da79,UTC,-,Male,52,168
7013,d19adddd911fc10099f81bccd4cfa6ddb33a7145,UTC,-,Female,45,164
7014,174b26d4b9133c3a21c5220239a09195d5692ee8,UTC,-,Male,49,179
7015,5456cba2d2d86b4ec48e05aeef0dd7d469d12915,UTC,-,Female,62,161
7016,d168784aac5963a0a55f25d23002aad1efd682bd,PDT,-,Female,47,159
7017,42574a27f7df24fdb8bd60d4d057bcd55a975e9c,PDT,-,Male,21,173
7018,874c625e67ac64d38ca53fe16a5a1dd494c50983,UTC,-,Male,59,176
7019,27d7e8a52d6685fb62f2292bb6fe64bbfd80c0f7,UTC,-,Female,27,165
7020,a1ac12b8eb41f8c138da2b808478cb5989d845ad,PDT,-,Male,29,174
7021,27a55b1b4c06470e9fafab86f618da30f9ac3bb5,PDT,-,Male,30,167
7022,6b6a7961cf09ee40c3f49703896179a64c13c3ad,PDT,-,Male,26,174
7023,f92a64a124f1b5971555fabf6c16a38d79aac413,PDT,-,Male,46,181
7024,68f945ceefbe634c409da40845030be5a20388e3,PDT,-,Male,53,181
7025,234f7795a33aa0df9d13492efb7872e1bf7ed48b,UTC,-,Female,50,167
7026,6adbc4fbd8ea7669ef75afd1e84faf80c2bda022,UTC,-,Female,59,164
7027,7945518e1084f7dbff90405b4cb1cd7dcae8038a,UTC,-,Female,54,154
7028,b2e195aee132f294d45253f6112554daf5d1eac3,UTC,-,Male,33,184
7029,581917379ebb7e6cff492ad24409a532f1844012,UTC,-,Male,13,185
7030,b179af4ee692890ae00f468a9baa96819c8aefb7,PDT,-,Male,35,177
7031,3dcadffccdf61c6311f6ad5842b8cf4c67d8f019,UTC,-,Male,32,179
7032,f6980ef8e531a98dcc5bac7db9efc0af62bff6b5,UTC,-,Female,29,179
7033,f1722ef398fff0f07a2ff933fc83c80090f4c9c4,UTC,-,Female,40,164
7034,31f7ff8e8bab5adddac26db219e9941bca0ca1d5,UTC,-,Male,38,182
7035,96ff473739126f35fde6fc464fdbf6af7e425796,PDT,-,Male,60,174
7036,3b47a7a617ebd1448b3a3c52a7b224d731a5193f,UTC,-,Male,57,173
7037,459028adfb13d26429e2c9139481fa10a9609943,UTC,-,Female,64,168
7038,a8f3c5718a01217f726a214e48fa0bdca02900c4,UTC,-,Male,30,176
7039,3f03f122ffe1fd0fa54e606cf62cf0e5de33b66f,UTC,-,Male,42,191
7040,46f4bf20d81909bdb94ab098803e965aaaffcad3,PDT,-,Male,34,179
7041,17b881a925d6b0ba472a66096e57022cd2867057,PDT,-,Male,50,184
7042,fbd554b318e692b5aa41689590550d48ee65f3a2,UTC,-,Male,53,174
7043,13f9e7214028ce8531a85e8fc7c469e629c628d0,PDT,-,Male,62,169
7044,eb36a507ab8f5b334d19735d4846a6252793aa7e,PDT,-,Male,42,179
7045,84ed67319cf83765a8002a9a1b3e78368e52ff68,PDT,-,Male,35,169
7046,e2a4036f49fe8402621b97377956b1a3dc2c71b6,UTC,-,Male,52,176
7047,83eaeb86ee2c8d5d5a73406b4c93a7f99b52ff8c,PDT,-,Male,35,179
7048,4b90184b694a2629df409a9700fa5b15d61a2561,UTC,-,Female,33,154
7049,7fcd43b2b9b640ed2bf41e18d89f7d6ca9037d51,UTC,-,Female,64,169
7050,8a14722b5c7b7013ba999e9d646a55434a8af5ed,UTC,-,Male,23,184
7051,516c20a4bed143161fe9c89e63d34713186058e8,UTC,-,Male,36,178
7052,5b3e02ab1b0f27a2ee6d1925bf3454d09ada9bf6,PDT,-,Female,36,162
7053,57e9de01889ecf062003f539dc0bd386267cfaab,UTC,-,Male,35,183
7054,6d48c1a1082ff45ad0a6e75510e8eedf462be4d5,UTC,-,Female,64,164
7055,cb43c64e2b62eebaec1f772aad904086f4c62107,UTC,-,Male,58,176
7056,c5f9c3cd19724cf3eeb2dbfb9e4053f5e079a586,PDT,-,Female,23,179
7057,ab4f4073ef334b4b783c95a66784cda4543ea0ed,UTC,-,Male,55,177
7058,6f01628ad7151086caf0e9e1a85bf27b78e78005,UTC,-,Male,40,181
7059,814f4ecd147825bef3a69b42d479712ef07310fd,UTC,-,Male,40,177
7060,cc3b2130f9e5729af77e8ee2bf31f6a75cfda9eb,UTC,-,Female,36,167
7061,b663634afc3f32da289c4bc994e5e4c05cf82b0e,UTC,-,Female,47,155
7062,b653bdadafe332c25dba3dcd5f92cc74e845e7b5,UTC,-,Female,26,156
7063,60cc5a89bef146d84e10b9e41657ffc7479cb251,UTC,-,Female,60,163
